File Name,Actor ID,Sex,Sentence Code,Sentence,Emotion,Intensity,Duration (s)
1037_WSI_ANG_XX.wav,1037,Female,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,3.17
1037_WSI_DIS_XX.wav,1037,Female,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,2.97
1037_WSI_FEA_XX.wav,1037,Female,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,2.67
1037_WSI_HAP_XX.wav,1037,Female,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.57
1037_WSI_NEU_XX.wav,1037,Female,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.74
1037_WSI_SAD_XX.wav,1037,Female,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.7
1038_DFA_ANG_XX.wav,1038,Male,DFA,Don't forget a jacket.,Angry,Unspecified,2.57
1038_DFA_DIS_XX.wav,1038,Male,DFA,Don't forget a jacket.,Disgust,Unspecified,3.24
1038_DFA_FEA_XX.wav,1038,Male,DFA,Don't forget a jacket.,Fear,Unspecified,2.27
1038_DFA_HAP_XX.wav,1038,Male,DFA,Don't forget a jacket.,Happy,Unspecified,2.0
1038_DFA_NEU_XX.wav,1038,Male,DFA,Don't forget a jacket.,Neutral,Unspecified,2.27
1038_DFA_SAD_XX.wav,1038,Male,DFA,Don't forget a jacket.,Sad,Unspecified,2.34
1038_IEO_ANG_HI.wav,1038,Male,IEO,It's eleven o'clock.,Angry,HI,3.04
1038_IEO_ANG_LO.wav,1038,Male,IEO,It's eleven o'clock.,Angry,LO,2.04
1038_IEO_ANG_MD.wav,1038,Male,IEO,It's eleven o'clock.,Angry,MD,2.1
1038_IEO_DIS_HI.wav,1038,Male,IEO,It's eleven o'clock.,Disgust,HI,2.8
1038_IEO_DIS_LO.wav,1038,Male,IEO,It's eleven o'clock.,Disgust,LO,2.34
1038_IEO_DIS_MD.wav,1038,Male,IEO,It's eleven o'clock.,Disgust,MD,2.74
1038_IEO_FEA_HI.wav,1038,Male,IEO,It's eleven o'clock.,Fear,HI,1.77
1038_IEO_FEA_LO.wav,1038,Male,IEO,It's eleven o'clock.,Fear,LO,2.04
1038_IEO_FEA_MD.wav,1038,Male,IEO,It's eleven o'clock.,Fear,MD,2.54
1038_IEO_HAP_HI.wav,1038,Male,IEO,It's eleven o'clock.,Happy,HI,1.9
1038_IEO_HAP_LO.wav,1038,Male,IEO,It's eleven o'clock.,Happy,LO,2.07
1038_IEO_HAP_MD.wav,1038,Male,IEO,It's eleven o'clock.,Happy,MD,2.2
1038_IEO_NEU_XX.wav,1038,Male,IEO,It's eleven o'clock.,Neutral,Unspecified,1.97
1038_IEO_SAD_HI.wav,1038,Male,IEO,It's eleven o'clock.,Sad,HI,2.8
1038_IEO_SAD_LO.wav,1038,Male,IEO,It's eleven o'clock.,Sad,LO,2.3
1038_IEO_SAD_MD.wav,1038,Male,IEO,It's eleven o'clock.,Sad,MD,2.44
1038_IOM_ANG_XX.wav,1038,Male,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.77
1038_IOM_DIS_XX.wav,1038,Male,IOM,I'm on my way to the meeting.,Disgust,Unspecified,3.0
1038_IOM_FEA_XX.wav,1038,Male,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.1
1038_IOM_HAP_XX.wav,1038,Male,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.4
1038_IOM_NEU_XX.wav,1038,Male,IOM,I'm on my way to the meeting.,Neutral,Unspecified,2.64
1038_IOM_SAD_XX.wav,1038,Male,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.54
1038_ITH_ANG_XX.wav,1038,Male,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.87
1038_ITH_DIS_XX.wav,1038,Male,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,4.4
1038_ITH_FEA_XX.wav,1038,Male,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.7
1038_ITH_HAP_XX.wav,1038,Male,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.3
1038_ITH_NEU_XX.wav,1038,Male,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.84
1038_ITH_SAD_XX.wav,1038,Male,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.87
1038_ITS_ANG_XX.wav,1038,Male,ITS,I think I have seen this before,Angry,Unspecified,3.0
1038_ITS_DIS_XX.wav,1038,Male,ITS,I think I have seen this before,Disgust,Unspecified,3.54
1038_ITS_FEA_XX.wav,1038,Male,ITS,I think I have seen this before,Fear,Unspecified,2.27
1038_ITS_HAP_XX.wav,1038,Male,ITS,I think I have seen this before,Happy,Unspecified,2.7
1038_ITS_NEU_XX.wav,1038,Male,ITS,I think I have seen this before,Neutral,Unspecified,2.6
1038_ITS_SAD_XX.wav,1038,Male,ITS,I think I have seen this before,Sad,Unspecified,2.97
1038_IWL_ANG_XX.wav,1038,Male,IWL,I would like a new alarm clock.,Angry,Unspecified,2.77
1038_IWL_DIS_XX.wav,1038,Male,IWL,I would like a new alarm clock.,Disgust,Unspecified,4.3
1038_IWL_FEA_XX.wav,1038,Male,IWL,I would like a new alarm clock.,Fear,Unspecified,2.44
1038_IWL_HAP_XX.wav,1038,Male,IWL,I would like a new alarm clock.,Happy,Unspecified,2.77
1038_IWL_NEU_XX.wav,1038,Male,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.97
1038_IWL_SAD_XX.wav,1038,Male,IWL,I would like a new alarm clock.,Sad,Unspecified,2.97
1038_IWW_ANG_XX.wav,1038,Male,IWW,I wonder what this is about.,Angry,Unspecified,2.67
1038_IWW_DIS_XX.wav,1038,Male,IWW,I wonder what this is about.,Disgust,Unspecified,2.97
1038_IWW_FEA_XX.wav,1038,Male,IWW,I wonder what this is about.,Fear,Unspecified,2.54
1038_IWW_HAP_XX.wav,1038,Male,IWW,I wonder what this is about.,Happy,Unspecified,2.27
1038_IWW_NEU_XX.wav,1038,Male,IWW,I wonder what this is about.,Neutral,Unspecified,2.77
1038_IWW_SAD_XX.wav,1038,Male,IWW,I wonder what this is about.,Sad,Unspecified,2.67
1038_MTI_ANG_XX.wav,1038,Male,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.74
1038_MTI_DIS_XX.wav,1038,Male,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,3.27
1038_MTI_FEA_XX.wav,1038,Male,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.77
1038_MTI_HAP_XX.wav,1038,Male,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.87
1038_MTI_NEU_XX.wav,1038,Male,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.94
1038_MTI_SAD_XX.wav,1038,Male,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,3.0
1038_TAI_ANG_XX.wav,1038,Male,TAI,The airplane is almost full.,Angry,Unspecified,2.97
1038_TAI_DIS_XX.wav,1038,Male,TAI,The airplane is almost full.,Disgust,Unspecified,2.97
1038_TAI_FEA_XX.wav,1038,Male,TAI,The airplane is almost full.,Fear,Unspecified,2.5
1038_TAI_HAP_XX.wav,1038,Male,TAI,The airplane is almost full.,Happy,Unspecified,2.54
1038_TAI_NEU_XX.wav,1038,Male,TAI,The airplane is almost full.,Neutral,Unspecified,2.74
1038_TAI_SAD_XX.wav,1038,Male,TAI,The airplane is almost full.,Sad,Unspecified,2.94
1038_TIE_ANG_XX.wav,1038,Male,TIE,That is exactly what happened.,Angry,Unspecified,2.84
1038_TIE_DIS_XX.wav,1038,Male,TIE,That is exactly what happened.,Disgust,Unspecified,3.4
1038_TIE_FEA_XX.wav,1038,Male,TIE,That is exactly what happened.,Fear,Unspecified,2.54
1038_TIE_HAP_XX.wav,1038,Male,TIE,That is exactly what happened.,Happy,Unspecified,2.54
1038_TIE_NEU_XX.wav,1038,Male,TIE,That is exactly what happened.,Neutral,Unspecified,2.6
1038_TIE_SAD_XX.wav,1038,Male,TIE,That is exactly what happened.,Sad,Unspecified,2.24
1038_TSI_ANG_XX.wav,1038,Male,TSI,The surface is slick.,Angry,Unspecified,2.67
1038_TSI_DIS_XX.wav,1038,Male,TSI,The surface is slick.,Disgust,Unspecified,2.8
1038_TSI_FEA_XX.wav,1038,Male,TSI,The surface is slick.,Fear,Unspecified,2.37
1038_TSI_HAP_XX.wav,1038,Male,TSI,The surface is slick.,Happy,Unspecified,2.74
1038_TSI_NEU_XX.wav,1038,Male,TSI,The surface is slick.,Neutral,Unspecified,2.94
1038_TSI_SAD_XX.wav,1038,Male,TSI,The surface is slick.,Sad,Unspecified,2.8
1038_WSI_ANG_XX.wav,1038,Male,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.94
1038_WSI_DIS_XX.wav,1038,Male,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,3.54
1038_WSI_FEA_XX.wav,1038,Male,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,2.67
1038_WSI_HAP_XX.wav,1038,Male,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.67
1038_WSI_NEU_XX.wav,1038,Male,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.9
1038_WSI_SAD_XX.wav,1038,Male,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.97
1039_DFA_ANG_XX.wav,1039,Male,DFA,Don't forget a jacket.,Angry,Unspecified,2.5
1039_DFA_DIS_XX.wav,1039,Male,DFA,Don't forget a jacket.,Disgust,Unspecified,2.44
1039_DFA_FEA_XX.wav,1039,Male,DFA,Don't forget a jacket.,Fear,Unspecified,2.77
1039_DFA_HAP_XX.wav,1039,Male,DFA,Don't forget a jacket.,Happy,Unspecified,2.04
1039_DFA_NEU_XX.wav,1039,Male,DFA,Don't forget a jacket.,Neutral,Unspecified,2.07
1039_DFA_SAD_XX.wav,1039,Male,DFA,Don't forget a jacket.,Sad,Unspecified,1.97
1039_IEO_ANG_HI.wav,1039,Male,IEO,It's eleven o'clock.,Angry,HI,2.28
1039_IEO_ANG_LO.wav,1039,Male,IEO,It's eleven o'clock.,Angry,LO,1.97
1039_IEO_ANG_MD.wav,1039,Male,IEO,It's eleven o'clock.,Angry,MD,1.84
1039_IEO_DIS_HI.wav,1039,Male,IEO,It's eleven o'clock.,Disgust,HI,2.27
1039_IEO_DIS_LO.wav,1039,Male,IEO,It's eleven o'clock.,Disgust,LO,2.44
1039_IEO_DIS_MD.wav,1039,Male,IEO,It's eleven o'clock.,Disgust,MD,2.57
1039_IEO_FEA_HI.wav,1039,Male,IEO,It's eleven o'clock.,Fear,HI,2.4
1039_IEO_FEA_LO.wav,1039,Male,IEO,It's eleven o'clock.,Fear,LO,1.77
1039_IEO_FEA_MD.wav,1039,Male,IEO,It's eleven o'clock.,Fear,MD,2.2
1039_IEO_HAP_HI.wav,1039,Male,IEO,It's eleven o'clock.,Happy,HI,2.27
1039_IEO_HAP_LO.wav,1039,Male,IEO,It's eleven o'clock.,Happy,LO,2.14
1039_IEO_HAP_MD.wav,1039,Male,IEO,It's eleven o'clock.,Happy,MD,2.2
1039_IEO_NEU_XX.wav,1039,Male,IEO,It's eleven o'clock.,Neutral,Unspecified,1.94
1039_IEO_SAD_HI.wav,1039,Male,IEO,It's eleven o'clock.,Sad,HI,2.14
1039_IEO_SAD_LO.wav,1039,Male,IEO,It's eleven o'clock.,Sad,LO,2.04
1039_IEO_SAD_MD.wav,1039,Male,IEO,It's eleven o'clock.,Sad,MD,2.2
1039_IOM_ANG_XX.wav,1039,Male,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.9
1039_IOM_DIS_XX.wav,1039,Male,IOM,I'm on my way to the meeting.,Disgust,Unspecified,3.07
1039_IOM_FEA_XX.wav,1039,Male,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.74
1039_IOM_HAP_XX.wav,1039,Male,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.4
1039_IOM_NEU_XX.wav,1039,Male,IOM,I'm on my way to the meeting.,Neutral,Unspecified,2.04
1039_IOM_SAD_XX.wav,1039,Male,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.64
1039_ITH_ANG_XX.wav,1039,Male,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.37
1039_ITH_DIS_XX.wav,1039,Male,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,3.24
1039_ITH_FEA_XX.wav,1039,Male,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.97
1039_ITH_HAP_XX.wav,1039,Male,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.77
1039_ITH_NEU_XX.wav,1039,Male,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.47
1039_ITH_SAD_XX.wav,1039,Male,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.8
1039_ITS_ANG_XX.wav,1039,Male,ITS,I think I have seen this before,Angry,Unspecified,2.6
1039_ITS_DIS_XX.wav,1039,Male,ITS,I think I have seen this before,Disgust,Unspecified,2.9
1039_ITS_FEA_XX.wav,1039,Male,ITS,I think I have seen this before,Fear,Unspecified,2.6
1039_ITS_HAP_XX.wav,1039,Male,ITS,I think I have seen this before,Happy,Unspecified,2.3
1039_ITS_NEU_XX.wav,1039,Male,ITS,I think I have seen this before,Neutral,Unspecified,2.1
1039_ITS_SAD_XX.wav,1039,Male,ITS,I think I have seen this before,Sad,Unspecified,2.64
1039_IWL_ANG_XX.wav,1039,Male,IWL,I would like a new alarm clock.,Angry,Unspecified,3.2
1039_IWL_DIS_XX.wav,1039,Male,IWL,I would like a new alarm clock.,Disgust,Unspecified,3.07
1039_IWL_FEA_XX.wav,1039,Male,IWL,I would like a new alarm clock.,Fear,Unspecified,2.7
1039_IWL_HAP_XX.wav,1039,Male,IWL,I would like a new alarm clock.,Happy,Unspecified,2.28
1039_IWL_NEU_XX.wav,1039,Male,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.2
1039_IWL_SAD_XX.wav,1039,Male,IWL,I would like a new alarm clock.,Sad,Unspecified,2.84
1039_IWW_ANG_XX.wav,1039,Male,IWW,I wonder what this is about.,Angry,Unspecified,2.14
1039_IWW_DIS_XX.wav,1039,Male,IWW,I wonder what this is about.,Disgust,Unspecified,2.47
1039_IWW_FEA_XX.wav,1039,Male,IWW,I wonder what this is about.,Fear,Unspecified,2.44
1039_IWW_HAP_XX.wav,1039,Male,IWW,I wonder what this is about.,Happy,Unspecified,2.4
1039_IWW_NEU_XX.wav,1039,Male,IWW,I wonder what this is about.,Neutral,Unspecified,2.2
1039_IWW_SAD_XX.wav,1039,Male,IWW,I wonder what this is about.,Sad,Unspecified,2.74
1039_MTI_ANG_XX.wav,1039,Male,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,3.04
1039_MTI_DIS_XX.wav,1039,Male,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,3.14
1039_MTI_FEA_XX.wav,1039,Male,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.97
1039_MTI_HAP_XX.wav,1039,Male,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.6
1039_MTI_NEU_XX.wav,1039,Male,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.37
1039_MTI_SAD_XX.wav,1039,Male,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.64
1039_TAI_ANG_XX.wav,1039,Male,TAI,The airplane is almost full.,Angry,Unspecified,2.44
1039_TAI_DIS_XX.wav,1039,Male,TAI,The airplane is almost full.,Disgust,Unspecified,2.67
1039_TAI_FEA_XX.wav,1039,Male,TAI,The airplane is almost full.,Fear,Unspecified,2.94
1039_TAI_HAP_XX.wav,1039,Male,TAI,The airplane is almost full.,Happy,Unspecified,2.7
1039_TAI_NEU_XX.wav,1039,Male,TAI,The airplane is almost full.,Neutral,Unspecified,2.4
1039_TAI_SAD_XX.wav,1039,Male,TAI,The airplane is almost full.,Sad,Unspecified,2.94
1039_TIE_ANG_XX.wav,1039,Male,TIE,That is exactly what happened.,Angry,Unspecified,2.84
1039_TIE_DIS_XX.wav,1039,Male,TIE,That is exactly what happened.,Disgust,Unspecified,3.17
1039_TIE_FEA_XX.wav,1039,Male,TIE,That is exactly what happened.,Fear,Unspecified,2.77
1039_TIE_HAP_XX.wav,1039,Male,TIE,That is exactly what happened.,Happy,Unspecified,3.04
1039_TIE_NEU_XX.wav,1039,Male,TIE,That is exactly what happened.,Neutral,Unspecified,2.28
1039_TIE_SAD_XX.wav,1039,Male,TIE,That is exactly what happened.,Sad,Unspecified,2.9
1039_TSI_ANG_XX.wav,1039,Male,TSI,The surface is slick.,Angry,Unspecified,2.4
1039_TSI_DIS_XX.wav,1039,Male,TSI,The surface is slick.,Disgust,Unspecified,2.54
1039_TSI_FEA_XX.wav,1039,Male,TSI,The surface is slick.,Fear,Unspecified,2.84
1039_TSI_HAP_XX.wav,1039,Male,TSI,The surface is slick.,Happy,Unspecified,2.34
1039_TSI_NEU_XX.wav,1039,Male,TSI,The surface is slick.,Neutral,Unspecified,1.97
1039_TSI_SAD_XX.wav,1039,Male,TSI,The surface is slick.,Sad,Unspecified,2.57
1039_WSI_ANG_XX.wav,1039,Male,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.5
1039_WSI_DIS_XX.wav,1039,Male,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,2.44
1039_WSI_FEA_XX.wav,1039,Male,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,2.44
1039_WSI_HAP_XX.wav,1039,Male,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.4
1039_WSI_NEU_XX.wav,1039,Male,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.28
1039_WSI_SAD_XX.wav,1039,Male,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.9
1040_DFA_ANG_XX.wav,1040,Male,DFA,Don't forget a jacket.,Angry,Unspecified,2.28
1040_DFA_DIS_XX.wav,1040,Male,DFA,Don't forget a jacket.,Disgust,Unspecified,2.64
1040_DFA_FEA_XX.wav,1040,Male,DFA,Don't forget a jacket.,Fear,Unspecified,2.28
1040_DFA_HAP_XX.wav,1040,Male,DFA,Don't forget a jacket.,Happy,Unspecified,2.07
1040_DFA_NEU_XX.wav,1040,Male,DFA,Don't forget a jacket.,Neutral,Unspecified,2.0
1040_DFA_SAD_XX.wav,1040,Male,DFA,Don't forget a jacket.,Sad,Unspecified,2.37
1040_IEO_ANG_HI.wav,1040,Male,IEO,It's eleven o'clock.,Angry,HI,2.3
1040_IEO_ANG_LO.wav,1040,Male,IEO,It's eleven o'clock.,Angry,LO,2.04
1040_IEO_ANG_MD.wav,1040,Male,IEO,It's eleven o'clock.,Angry,MD,2.0
1040_IEO_DIS_HI.wav,1040,Male,IEO,It's eleven o'clock.,Disgust,HI,2.54
1040_IEO_DIS_LO.wav,1040,Male,IEO,It's eleven o'clock.,Disgust,LO,1.87
1040_IEO_DIS_MD.wav,1040,Male,IEO,It's eleven o'clock.,Disgust,MD,2.14
1040_IEO_FEA_HI.wav,1040,Male,IEO,It's eleven o'clock.,Fear,HI,2.0
1040_IEO_FEA_LO.wav,1040,Male,IEO,It's eleven o'clock.,Fear,LO,1.8
1040_IEO_FEA_MD.wav,1040,Male,IEO,It's eleven o'clock.,Fear,MD,2.0
1040_IEO_HAP_HI.wav,1040,Male,IEO,It's eleven o'clock.,Happy,HI,2.37
1040_IEO_HAP_LO.wav,1040,Male,IEO,It's eleven o'clock.,Happy,LO,2.0
1040_IEO_HAP_MD.wav,1040,Male,IEO,It's eleven o'clock.,Happy,MD,2.28
1040_IEO_NEU_XX.wav,1040,Male,IEO,It's eleven o'clock.,Neutral,Unspecified,2.0
1040_IEO_SAD_HI.wav,1040,Male,IEO,It's eleven o'clock.,Sad,HI,2.5
1040_IEO_SAD_LO.wav,1040,Male,IEO,It's eleven o'clock.,Sad,LO,2.0
1040_IEO_SAD_MD.wav,1040,Male,IEO,It's eleven o'clock.,Sad,MD,2.37
1040_IOM_ANG_XX.wav,1040,Male,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.27
1040_IOM_DIS_XX.wav,1040,Male,IOM,I'm on my way to the meeting.,Disgust,Unspecified,2.27
1040_IOM_FEA_XX.wav,1040,Male,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.27
1040_IOM_HAP_XX.wav,1040,Male,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.4
1040_IOM_NEU_XX.wav,1040,Male,IOM,I'm on my way to the meeting.,Neutral,Unspecified,2.5
1040_IOM_SAD_XX.wav,1040,Male,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.54
1040_ITH_ANG_XX.wav,1040,Male,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.4
1040_ITH_DIS_XX.wav,1040,Male,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,2.44
1040_ITH_FEA_XX.wav,1040,Male,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.37
1040_ITH_HAP_XX.wav,1040,Male,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.54
1040_ITH_NEU_XX.wav,1040,Male,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.74
1040_ITH_SAD_X.wav,1040,Male,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.74
1040_ITS_ANG_XX.wav,1040,Male,ITS,I think I have seen this before,Angry,Unspecified,2.34
1040_ITS_DIS_XX.wav,1040,Male,ITS,I think I have seen this before,Disgust,Unspecified,3.0
1040_ITS_FEA_XX.wav,1040,Male,ITS,I think I have seen this before,Fear,Unspecified,2.7
1040_ITS_HAP_XX.wav,1040,Male,ITS,I think I have seen this before,Happy,Unspecified,2.54
1040_ITS_NEU_XX.wav,1040,Male,ITS,I think I have seen this before,Neutral,Unspecified,2.07
1040_ITS_SAD_XX.wav,1040,Male,ITS,I think I have seen this before,Sad,Unspecified,2.6
1040_IWL_ANG_XX.wav,1040,Male,IWL,I would like a new alarm clock.,Angry,Unspecified,2.7
1040_IWL_DIS_XX.wav,1040,Male,IWL,I would like a new alarm clock.,Disgust,Unspecified,2.74
1040_IWL_FEA_XX.wav,1040,Male,IWL,I would like a new alarm clock.,Fear,Unspecified,2.54
1040_IWL_HAP_XX.wav,1040,Male,IWL,I would like a new alarm clock.,Happy,Unspecified,2.44
1040_IWL_NEU_XX.wav,1040,Male,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.74
1040_IWL_SAD_XX.wav,1040,Male,IWL,I would like a new alarm clock.,Sad,Unspecified,2.7
1040_IWW_ANG_XX.wav,1040,Male,IWW,I wonder what this is about.,Angry,Unspecified,2.5
1040_IWW_DIS_XX.wav,1040,Male,IWW,I wonder what this is about.,Disgust,Unspecified,2.67
1040_IWW_FEA_XX.wav,1040,Male,IWW,I wonder what this is about.,Fear,Unspecified,2.34
1040_IWW_HAP_XX.wav,1040,Male,IWW,I wonder what this is about.,Happy,Unspecified,2.14
1040_IWW_NEU_XX.wav,1040,Male,IWW,I wonder what this is about.,Neutral,Unspecified,2.57
1040_IWW_SAD_XX.wav,1040,Male,IWW,I wonder what this is about.,Sad,Unspecified,2.57
1040_MTI_ANG_XX.wav,1040,Male,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.34
1040_MTI_DIS_XX.wav,1040,Male,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.84
1040_MTI_FEA_XX.wav,1040,Male,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.44
1040_MTI_HAP_XX.wav,1040,Male,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.4
1040_MTI_NEU_XX.wav,1040,Male,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.77
1040_MTI_SAD_XX.wav,1040,Male,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.54
1040_TAI_ANG_XX.wav,1040,Male,TAI,The airplane is almost full.,Angry,Unspecified,2.97
1040_TAI_DIS_XX.wav,1040,Male,TAI,The airplane is almost full.,Disgust,Unspecified,2.84
1040_TAI_FEA_XX.wav,1040,Male,TAI,The airplane is almost full.,Fear,Unspecified,2.4
1040_TAI_HAP_XX.wav,1040,Male,TAI,The airplane is almost full.,Happy,Unspecified,2.67
1040_TAI_NEU_XX.wav,1040,Male,TAI,The airplane is almost full.,Neutral,Unspecified,2.27
1040_TAI_SAD_XX.wav,1040,Male,TAI,The airplane is almost full.,Sad,Unspecified,2.64
1040_TIE_ANG_XX.wav,1040,Male,TIE,That is exactly what happened.,Angry,Unspecified,2.9
1040_TIE_DIS_XX.wav,1040,Male,TIE,That is exactly what happened.,Disgust,Unspecified,2.9
1040_TIE_FEA_XX.wav,1040,Male,TIE,That is exactly what happened.,Fear,Unspecified,2.74
1040_TIE_HAP_XX.wav,1040,Male,TIE,That is exactly what happened.,Happy,Unspecified,2.94
1040_TIE_NEU_XX.wav,1040,Male,TIE,That is exactly what happened.,Neutral,Unspecified,2.74
1040_TIE_SAD_XX.wav,1040,Male,TIE,That is exactly what happened.,Sad,Unspecified,3.2
1040_TSI_ANG_XX.wav,1040,Male,TSI,The surface is slick.,Angry,Unspecified,2.34
1040_TSI_DIS_XX.wav,1040,Male,TSI,The surface is slick.,Disgust,Unspecified,2.87
1040_TSI_FEA_XX.wav,1040,Male,TSI,The surface is slick.,Fear,Unspecified,2.4
1040_TSI_HAP_XX.wav,1040,Male,TSI,The surface is slick.,Happy,Unspecified,2.4
1040_TSI_NEU_XX.wav,1040,Male,TSI,The surface is slick.,Neutral,Unspecified,2.28
1040_TSI_SAD_XX.wav,1040,Male,TSI,The surface is slick.,Sad,Unspecified,2.1
1040_WSI_ANG_XX.wav,1040,Male,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.84
1040_WSI_DIS_XX.wav,1040,Male,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,3.27
1040_WSI_FEA_XX.wav,1040,Male,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,2.8
1040_WSI_HAP_XX.wav,1040,Male,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.47
1040_WSI_NEU_XX.wav,1040,Male,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.6
1040_WSI_SAD_XX.wav,1040,Male,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.9
1041_DFA_ANG_XX.wav,1041,Male,DFA,Don't forget a jacket.,Angry,Unspecified,2.14
1041_DFA_DIS_XX.wav,1041,Male,DFA,Don't forget a jacket.,Disgust,Unspecified,2.3
1041_DFA_FEA_XX.wav,1041,Male,DFA,Don't forget a jacket.,Fear,Unspecified,2.57
1041_DFA_HAP_XX.wav,1041,Male,DFA,Don't forget a jacket.,Happy,Unspecified,1.94
1041_DFA_NEU_XX.wav,1041,Male,DFA,Don't forget a jacket.,Neutral,Unspecified,1.8
1041_DFA_SAD_XX.wav,1041,Male,DFA,Don't forget a jacket.,Sad,Unspecified,2.3
1041_IEO_ANG_HI.wav,1041,Male,IEO,It's eleven o'clock.,Angry,HI,2.37
1041_IEO_ANG_LO.wav,1041,Male,IEO,It's eleven o'clock.,Angry,LO,1.8
1041_IEO_ANG_MD.wav,1041,Male,IEO,It's eleven o'clock.,Angry,MD,2.2
1041_IEO_DIS_HI.wav,1041,Male,IEO,It's eleven o'clock.,Disgust,HI,2.87
1041_IEO_DIS_LO.wav,1041,Male,IEO,It's eleven o'clock.,Disgust,LO,2.28
1041_IEO_DIS_MD.wav,1041,Male,IEO,It's eleven o'clock.,Disgust,MD,2.57
1041_IEO_FEA_HI.wav,1041,Male,IEO,It's eleven o'clock.,Fear,HI,2.27
1041_IEO_FEA_LO.wav,1041,Male,IEO,It's eleven o'clock.,Fear,LO,2.4
1041_IEO_FEA_MD.wav,1041,Male,IEO,It's eleven o'clock.,Fear,MD,2.44
